"Message",Normal,"The command line argument /MakePriPath is not supported anymore, it will be ignored."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 48 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 53 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 53 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 53 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 54 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 61 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 61 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 61 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 61 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 61 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 61 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 62 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 62 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 62 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 63 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 92 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  3730 |        164 | Analysis"
"Message",Normal,"  2450 |         25 | WriteAssemblies"
"Message",Normal,"  1921 |          0 | GenerateCodeAndCompile"
"Message",Normal,"  1416 |        -27 | Mcg"
"Message",Normal,"   720 |          1 | ResourceExtractor"
"Message",Normal,"   462 |         19 | ReducedCopyInitialize"
"Message",Normal,"   407 |         44 | ReducedCopyComplete"
"Message",Normal,"   247 |         29 | Reducer"
"Message",Normal,"   160 |        -72 | ReducedCopyLateMetadata"
"Message",Normal,"   148 |         13 | DumpNativeResources"
"Message",Normal,"    97 |          7 | CreateMetadata"
"Message",Normal,"    72 |         10 | ReducedCopyPopulateTypes"
"Message",Normal,"    69 |       -156 | ReducedCopyCleanup"
"Message",Normal,"    61 |         11 | ReducedCopyMethodBodies"
"Message",Normal,"    27 |          1 | McgRedirect"
"Message",Normal,"    23 |          2 | McgTypeOf"
"Message",Normal,"    23 |          5 | LazyGenerics"
"Message",Normal,"    19 |          5 | StaticInitData"
"Message",Normal,"    17 |          2 | TypeofTypeHandle"
"Message",Normal,"    14 |          0 | McgRedirect"
"Message",Normal,"     9 |          2 | ReducedCopyEmptyTypes"
"Message",Normal,"     5 |          1 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"     5 |          0 | SaveRVAStatics"
"Message",Normal,"     4 |          0 | GetType"
"Message",Normal,"     4 |          1 | McgFixups"
"Message",Normal,"     3 |          1 | DispatchProxyIntrinsics"
"Message",Normal,"     3 |          1 | McgAccessor"
"Message",Normal,"     2 |          0 | Delegate"
"Message",Normal,"     2 |          0 | ScrubOpenCalls"
"Message",Normal,"     1 |          0 | Attribute"
"Message",Normal,"     1 |          0 | ReflectionIntrinsics"
"Message",Normal,"     1 |          1 | EventSource"
"Message",Normal,"     1 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          1 | ReflectionMappingInfoEmit"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Normal,"     0 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          0 | ValueType"
"Message",Normal,"     0 |          0 | ReflectionInvoke"
"Message",Normal,"     0 |          0 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\2.0.3\tools\x86\ilc\Tools\nutc_driver.exe @""D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\MDIL\IDC-Classifier-GUI.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.0.26118.01"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 1014 methods."
"Message",Low,"Scanning 1268 methods."
"Message",Low,"Scanning 517 methods."
"Message",Low,"Scanning 267 methods."
"Message",Low,"Scanning 362 methods."
"Message",Low,"Scanning 1500 methods."
"Message",Low,"Scanning 842 methods."
"Message",Low,"Scanning 160 methods."
"Message",Low,"Scanning 105 methods."
"Message",Low,"Scanning 47 methods."
"Message",Low,"Scanning 20 methods."
"Message",Low,"Scanning 22 methods."
"Message",Low,"Scanning 11 methods."
"Message",Low,"Scanning 5 methods."
"Message",Low,"Scanning 3 methods."
"Message",Low,"Scanning 18 methods."
"Message",Low,"Scanning 44 methods."
"Message",Low,"Scanning 20 methods."
"Message",Low,"Scanning 10 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 6243 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   2556"
"Message",Low,"Metadata blob size:          126131"
"Message",Low,"Method RVA - token map size: 20448"
"Message",Low,"Total native size:           146579"
"Message",Low,"Successfully generated 'D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\MDIL\IDC-Classifier-GUI.mdilexe'"
"Message",Low,"Successfully generated 'D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\MDIL\IDC-Classifier-GUI.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\2.0.3\tools\x86\ilc\Tools\nutc_driver.exe @""D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\MDIL\IDC-Classifier-GUI.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |     3812 |     3812 |     3812 |     3812 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       3812 ms"
"Message",Normal,"System time per command: 3812 ms"
"Message",Normal,"Total duration:          3812 ms"
"Message",Normal,"Total lifetime:          3812 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.16299.0\x64\rc.exe /c ""65001"" /r /fo ""D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.16299.0\x64\rc.exe /c ""65001"" /r /fo ""D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       16 |      203 |      203 |      187 |      203 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       203 ms"
"Message",Normal,"System time per command: 203 ms"
"Message",Normal,"Total duration:          187 ms"
"Message",Normal,"Total lifetime:          203 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            0.9"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\ILTransformed\IDC-Classifier-GUI.res' at offset 0."
"Message",Normal," Added 'D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1464."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\2.0.3\tools\x86\ilc\Tools\rhbind.exe @""D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\rhbindargs.IDC-Classifier-GUI.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\MDIL\IDC-Classifier-GUI.mdilexe"
"Message",Low,"MDILPDB: D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\MDIL\IDC-Classifier-GUI.mdilpdb"
"Message",Low,"IL: D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\MDIL\IDC-Classifier-GUI.ilexe"
"Message",Low,"NI: D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\Native\IDC-Classifier-GUI.dll"
"Message",Low,"SHIM: D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\Native\IDC-Classifier-GUI.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\Native\IDC-Classifier-GUI.pdb"
"Message",Low,"Produced D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\Native\IDC-Classifier-GUI.dll in 1.097 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\NuGetPackagesFallback\microsoft.net.native.compiler\2.0.3\tools\x86\ilc\Tools\rhbind.exe @""D:\Transporter\Transporter\__PROJECTS\IoT\_GITHUB\IoT-JumpWay-Microsoft-Examples\Intel-AI-DevJam-IDC\IDC-Classifier-GUI\obj\x86\Release\ilc\intermediate\rhbindargs.IDC-Classifier-GUI.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |     1110 |     1110 |     1110 |     1110 | [0] rhbind IDC-Classifier-GUI"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       1110 ms"
"Message",Normal,"System time per command: 1110 ms"
"Message",Normal,"Total duration:          1110 ms"
"Message",Normal,"Total lifetime:          1110 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
